category,zulu_news
sports,"UKlRahul akufanele ahlukane ngenxa yokuntuleka kwama-runs, ucabanga uGautam Gambhir kwi-innings yakhe yokugcina ye-10 Test, uRahul ulinganise i-12.5 ebulalayo ngaphandle kwama-runs angaphezu kwama-25. ukulandelana kwakhe kwamagoli kufundeka ku-8, 10, 12, 22, 23, 10, 2, 20 no-17, ephakamisa imibuzo ngendawo yakhe ekudlalweni kwe-XI.
"
sports,"Border Gavaskar Trophy: Wasondela ukuthenga ama-diapers abantu abadala, kusho uMat Renshaw kwi-Pune yokugezela isimo Esiphuthumayo Ngesikhathi esibucayi kwi-Test ePune e-2017, uReenshaw wadala ukumangala nentukuthelo lapho ebuyela emuva esiqongeni, walimala.
"
sports,"""Ngitshele uBabar Azam noSaqlain Mushtaq ukuthi bangilahle bese ngidlala uSarfaraz Ahmed,' kusho uMohammad Rizwan Rizwan enkulumweni neCricket Pakistan ukuthi utshele abaphathi beqembu ukuthi bamkhiphe, bese bekhetha uSarfaraz.
"
sports,"Bukela: Abalandeli beBesiktas baphonsa amathoyizi athambile emgqeni wezingane ezihlaselwe ukuzamazama komhlaba eTurkey Imizuzu embalwa ngemuva kokuqala komdlalo, abalandeli bagcwalisa insimu ngamathoyizi azonikelwa ezinganeni ezindaweni ezihlaselwe ukuzamazama komhlaba okuyingozi.
"
sports,"U-Lionel Messi kungenzeka avalelise ngeBarcelona- Umbiko i- Mundo Deportivo ubike ukuthi abaseCatalan bangabonga uMessi ngenkathi ye-2024-25 lapho iqembu libuyela eCamp Nou ngemisebenzi eseqediwe futhi ehambisana neminyaka engu-125 yeqembu.
"
sports,"'Sula lokhu njengamanje': Ukusabela kukaDinesh Karthik ekuphenduleni i-NZ kwi-World Cup semi final ka-2019 Ephendula umbuzo womunye umlandeli, lo mdlali oneminyaka engu-37 wakhetha uKuldeep Yadav njengendlela enhle yokuphosa i-Australia vs India Test series.
"
sports,"UVirat Kohli ukhumbula ukuthi abantu abangama-35,000 bamkhothamela kanjani e-Edgbaston ngo-2018 Lapho ngiya e-Test yokuqala ngo-2018, ngaqala ukuba nezibani ze-Test series ka-2014, wembula uKholi.
"
sports,"'Angizukube ngingu-MS Dhoni njengokapteni': U-RCB's uFaf du Plessis ngaphambi kwe-IPL 2023 Ngenkathi ekhuluma kwi-RCB Podcast Season 2, okwesibili kweziqephu ze-10, uFaf wadalula umbono wakhe wokubamba iqembu nalokho akufundile kubaphosi be-IPL abaphambili.
"
sports,"UJofra Archer ubuyele eqenjini lase-England kwi-ODI yokuqala e-South Africa Ubephelelwe yisifo sokulimala kanye nokulimala emuva kodwa ubedlala kwi-South African domestic Twenty20 league ukufakazela ukuqina kwakhe kwi-ODI series.
"
sports,"IND vs AUS: USteve Smith angasithola kanjani ifomu e-Indore ukufeza isibikezelo sikaBrett Lee sekhulu? IND vs AUS: USteve Smith uvame ukusebenzisa izingxenye ezimbili kahle kunabanye abadlali base-Australia: izandla nezinyawo. Imvamisa ziyavumelana kepha noma ngabe izinyawo zimkhombisa, izandla zakhe zimboleka.
"
sports,"U-Ishan Kishan wabelane ngevidiyo azindla futhi aqeqesha njengoba kungeyona inkinga yokukhetha i-saga ku-Video, i-Mumbai Indians beat yabonakala izingqondo ukuqala usuku lwakhe yabe isidlulela phansi futhi yabamba iqhaza emisebenzini ehlukahlukene efana nokugijima nezinqinamba.
"
sports,"IND vs AUS: 'Ngiyabonga kakhulu ukuthi nginomlingani onjengaye ozophosa eceleni kwami', u-Ashwin udumisa uJadeja ngemuva kokuba i-India inqobe i-IND vs AUS: Ngenkathi u-Ashwin ethola ama-wicket ayisishiyagalombili kwi-innings yomibili, u-Jadeja uqede ngama-wicket ayisikhombisa.
"
sports,"I-FIFA ihlasela umqeqeshi waseNigeria wase-US ngesikhalazo sokuvinjelwa komdlalo Isinqumo esingasayiniwe sigcine ukuxoshwa kwejaji laseManhattan ngo-Okthoba 2021 kokuxoshwa kukaSiasia.
"
sports,"India vs New Zealand (IND vs NZ) Ukusakaza bukhoma: nini futhi kuphi ukubukela umdlalo we-2nd T20I bukhoma?IND vs NZ 2nd T20ILive: Lapho & Lapho Ungabuka I-India vs New Zealand 2nd T20I Live Telecast, Streaming
"
sports,"Ikhilikithi yama-Test ibaluleke kakhulu emsebenzini wami, kusho uMohammed Siraj ngemuva kokuphosa kahle emsebenzini ne-South Africa Kwakuwuhambo lwesibili lukaSiraj lokuthola ama-wicket ayisithupha kwi-innings kanye nezibalo zakhe ezinhle kakhulu kwikhilikithi yama-Test.
"
sports,"Usuku lwe-Australian Open Day 6: UNovak Djokovic uyaqhubeka, uMurray uyehlulwa; USania-Bopanna uwina ngosuku oluhle kumaNdiya Yonke imiphumela ephawulekayo ngosuku lwe-6 lwe-Australia Open ka-2023.
"
sports,"Isidumbu somgibeli waseGhana u-Atsu sitholakale ngaphansi kwenkungu eTurkey qeda: U-Agent Atsu bekuhlelelwe ukuthi aphume eningizimu yeTurkey amahora ngaphambi kokuqubuka, kodwa umphathi weHatayspor uthe ngoLwesihlanu uGhanaian ukhethe ukuhlala neqembu.
"
sports,"UVenkatesh Prasad vs Umzabalazo wezokuxhumana we-Aakash Chopra nokuthi usho ukuthini ngesimo sekhilikithi Lapho ukugxeka kuguqula ubuntu? Ukuzivikela kuzwakala kanjani kunomholi othandayo?
"
sports,"I-Man United ishaywa u-Everton, i-Chelsea ikhuphuke phezulu kwe-WSL I-Blues ingene endaweni yokuqala kumaphuzu angama-31, emibili ngaphambi kwe-United kanye nemihlanu ngaphambi kweManchester City ngemuva kwemidlalo eyi-12 i-Arsenal, enendawo yesine kumaphuzu angama-25 enemidlalo emibili esandleni kulaba abaphezulu abathathu, ithatha iWest Ham United ngokuhamba kwesikhathi ngeSonto.
"
sports,"Ukuba khona kuka Yogeshwar Dutt e-Oversight  Committee akunakugwenywa: Bajrang Punia Umqeqeshi wakhe uRamphal Mann kuthiwa wezwa enikeza imininingwane yokulalelwa kumongameli we-Wrestling Federation of India (WFI) uBrij Bhushan Singh Sharan ngesikhathi kusebenza udosi ngesiteshi sezindaba.
"
sports,"India Open: Ikhanda imbozwe noma cha, Abesifazane Indonesian babe munye inkanuko yabo futhi inkanuko for badminton Abanye abalandeli besifazane ukugqoka scarves, abanye abakwenzayo, kodwa akusho umehluko uthando lwabo umdlalo Shuttle.
"
sports,"""Ukunqoba kweThomas Cup ngonyaka odlule bekufana nokunqoba kwe-1983 Cricket World Cup': USunil Gavaskar Gavaskar ngomzuzu wakhe womlandeli noLaksha Sen e-Padukone academy, futhi ukhaphela ukuthi kungani uPadukone engumdlali wakhe we-No.1 ebholeni.
"
sports,"Umqeqeshi onqenqemeni wokuhamba umjaho wama-Olimpiki waseParis evala u-1: 55, u-Ashdeep Singh, 23, uhambe ibanga elide Kusukela uhambo lwakhe kwezemidlalo eprakthiza idrayivu yokuqasha ibutho, umsubathi waseBarnala waphikelela ngaphansi komqeqeshi uGurdev Singh ngenxa yesenzo sakhe sokuhamba ngemvelo esishubile.
"
sports,"Ngokusebenzisa ukuwa kukaSaurabh Chaudhary noJitu Rai abavela ezindaweni eziphakeme, izifundo zeqembu lokudubula laseNdiya iParis 2024 Azikho izimpendulo eziqondile zokuthi kungani uSkuhubha Chaudhary noJitu Rai behluleka ngendlela, kepha kunezifundo okufanele zifundwe njengoba abantu baseNdiya abadubula abangenele amehlo ukuhlengwa eParis.
"
sports,"'Ungathi unenhlanhla impilo yakho yonke': U-Alyssa Healy ugxeka uHarmanpreet Kaur egijima phakathi kwama-wicket Ngokuvamile kumayelana nomzamo ngaleso sikhathi, kusho uHelly ekugcineni kukaHarmanpreet.
"
sports,"India ishaya i-South Africa ngo-5-2 ukuqeda isi-13 esihlanganyele kwi-FIH Men's WC World inombolo eyisithupha India ithole izingxenye eziyisithupha zenhlawulo kulo mdlalo futhi yathola eyodwa kuzo ngenkathi i-South Africa, e-อันดับที่ 14th, ine-PCs emithathu ngaphandle kokuguqula noma yimuphi wabo. I-India yayine-31 izikhala zokungena esewonke ngenkathi i-South Africa ine-22.
"
sports,"Amathuba e-India kwi-T20 WC azoncika kakhulu kwi-top-order: UMithali owayeshaya kahle wengeze ngokuthi abadlali be-Indian bowlers kuzomele bakhombise ukuthuthuka okuphawulekayo ezimweni zokuhlola emdlalweni we- Marquee oqala ngoLwesihlanu eNingizimu Afrika.
"
sports,"India vs Afghanistan 3rd T20I, ukudlala i-XI tip off: UJaiswal ukugcina indawo yakhe ivuleke noRohit, Kuldeep angene kwi- Sundar Having clinched the series, i-India izodlala i-T20 yabo yokugcina ngaphambi kweNdebe yoMhlaba kungekudala ngoJuni.
"
sports,"'I-India ihlasele kanzima, kodwa asizange silwelwe': Ukapteni wase-Australia u- Meg Lanning ngemuva kokunqoba ama-T20 World Cup semis ukunqoba uHarmanpreet Kaur owadonsa ukugula ukuze adlale kulo mdlalo, wathola u-52. Kodwa wagcina e-over we-15 ngemuva kokuba i-bat yakhe inamathele ngesikhathi ebamba.
"
sports,"I-Chess iya kwi-tennis Grand Slam indlela ehamba ngayo ngefomethi yayo yabadlali abangama-56 nemali enkulu? Ithemba lisuselwa kwi-Champions Chess Tour yalo nyaka ezoba yikhaya elisha le-inthanethi labadlali abaphambili emhlabeni, njengoba belwa nayo nge share engaphezu kuka- $ 2 million.
"
sports,"Bukela: Umshayeli we-UberEats uphazamisa umdlalo we-basketball ukuletha uMcDonald Ngesikhathi kushayisana kukaLoyola Chicago noDuquesne e-UPMC Cooper Fieldhouse ePittsburgh, ePennsylvania ngoLwesithathu, umshayeli we-Uber Eats uvele wangena phansi ngenkathi ethwala isikhwama sokudla neziphuzo ezivela kuMcDonald's.
"
sports,"Owayengumdlali we-Punjab hockey wesilinganiso sombuso uphakamisa amasaka ukuze aphile, uthola ama-Rs 1.25 ngesaka ngalinye UKumar, owayeyingxenye yeSports Authority yaseNdiya, amaqembu e-PEPSU namaqembu ePunjab futhi wawina izindondo ezizweni ezine ze-hockey ezincane futhi waphinde waqanjwa eqenjini le-Indian junior hockey e-2007.
"
sports,"Icala lika-Blackmail lomphathi wangaphambilini kaLewandowski livula uCezary Kucharski, obosolwa ngokuzama ukudonsa imali engaba ngu-20 million kulo mbhangqwana, bafika enkantolo yaseWarsaw ukuze kuqale icala. Ijaji layala ukuthi ukuqulwa kwamacala kubanjwe ngeminyango evaliwe.
"
sports,"Watch: Umgadli we-Bruins u-Linus Ullmark uthola amaphuzu enetha elilodwa U-Ullmark wenza isindiso futhi wadubula isihlakala esiphakeme esadubula ubude beqhwa ukuze abe ngumgadli we-13 emlandweni we-NHL ukushaya umgomo.
"
sports,"India versus Australia: Ukudubula kukhishwa kufakazela ukuthi kubulale abadlali abathakathi Indian e Indore like the sweep kwaba AustraliaDelhi Cheteshwar Pujara, Shreyas Iyer, noRavindra Jadeja bonke baxoshwa ukudlala isibhamu engakahlulelwa kahle on a ithrekhiturning nge ukuphonsa okungenakulinganiswa.
"
sports,"Ukuphakama okungavamile kweNaples i-riposte kusiko leqembu eliqhutshwa izinkanyezi olususelwa emalini enkulu yase-Italy ithengise amagama abo amakhulu, kepha ukuhlolwa okungahleliwe nokuqeqeshwa ngaphandle kwebhokisi kuthathe phezulu kweSerie A nemiphumela emihle eYurophu
"
sports,"""Ngubani uVirat Kohli? Umdlali?"": URonaldo usabela ngemuva kokubuzwa mayelana nomdlali wekhilikithi waseNdiya uKhokhi ungumdlali we-13th olandelwa kakhulu ku-Instagram enezinombolo zabalandeli abayizigidi ezingama-265.
"
sports,"Umdubula weRuffle u-Aishwary Pratap Singh Tomar unqoba igolide eCairo Ubeka ukudumazeka kwama-Olimpiki aseTokyo ngemuva kokuqeda phezulu emcimbini wamadoda we-50m 3P e-ISF World Cup
"
sports,"U-Ian Chappell ugxeke i-Australian sweep squad, uthi isidingo sokuba nezinyawo ezinhle Ecaphuna isibonelo se-skipper Indian futhi ovuli uRohit Sharma, uChappell uzizwa ukhiye ukusinda imizuzu yokuqala ye-10 ngomthunzi wenhlanhla ekuguquleni amathrekhi amaNdiya.
"
sports,"I-United States izobamba umqhudelwano weCopa America 2024 oqukethe amaqembu e-CONCACAF Ngonyaka ozayo iCopa America, ehlelwe yinhlangano yaseNingizimu Melika (i-CONMEBOL), nayo izofaka amaqembu ayisithupha ammenyiwe avela esifundeni saseCONCACAF (eNyakatho, eCentral America naseCaribbean).
"
sports,"Imibuzo emibili emikhulu ka-2024: URohit Sharma noVirat Kohli weNdebe Yomhlaba ye-T20? uPR Sreejesh noma uKrishna Pathak eParis? Kungunyaka izwe elikhetha umholi walo kanye nabesilisa ukuba baqhubekele phambili, bamukele ukubanjwa iqhaza noma imimoya yenguquko; futhi kungunyaka izwe lezemidlalo yaseNdiya kufanele lenze izinqumo ezinzima nezinengqondo ekufezeni izindondo nemiklomelo, kodwa ngaphandle kokukhethwa kwevoti.
"
sports,"I-Heat ifinyelela kumdlalo we-BBL ngemuva kwe-Sixers emangalisayo ngama-wicket amane Ngemuva kokuvimbela i-Bathers ku-116-9 enesizotha kuma-overs angama-20 nge-spinner uMathewu Kuhnemann, i-Heat yalwa nendlela eya ku-117-6 nge-10 yokulondoloza.
"
sports,"""Nginesiqiniseko sokuthi ama-pitch azophenduka... okungenzeka anciphise amandla abo"" - UJonny Bairstow kwi-IND vs ENG i-England izoqala uchungechunge lwabo eHyderabad, kulandele imidlalo eVishakhapatnam, Rajkot, naseRanji, bese bedlala i-Test yokugcina eDharamsala.
"
sports,"I-Juventus idinga amaphuzu angama-40 ukuze igweme ukwehliswa, kusho i-Allegri Juventus iphoxwe amaphuzu ayi-15 ngesizini yamanje yinkantolo yebhola yase-Italy ephenya ngezokuxhumana kweqembu ngoJanuwari, ishiya iqembu eliphumelele kakhulu elisendaweni etafuleni.
"
sports,"Umjaho wesicoco wePremier League ngeke uthinte ubungane noGuardiola: U-Arteta Arteta, oqondise i-Arsenal kwi-FA Cup ngo-2019, uthe ukunqoba ngoLwesihlanu kuzonikeza iqembu lakhe umfutho futhi kuqinise ukuzethemba kwabo.
"
sports,"I-India Open Super 750: USatwik-Chirag uhlulwa uChia-Soh isikhathi sesithathu esiqondile ukufinyelela kowamanqamu; isethi ibe yizompetha zomhlaba ezingu-1 2022 u-Aaron-Soh washaywa u-21-18, u-21-14 kuma-semis; Abaphumelele isicoco se-World 2023 uSeo-Kang olandelayo ku-Satwik-Chirag emqhudelwaneni.
"
sports,"'Ifa lakho lisho okuningi kwabesifazane bezemidlalo baseNdiya': Izifiso zithululeka njengoba uSania Mirza ecela isicelo somsebenzi weGrand Slam Ehlanganisa nomlingani wakhe wokuqala ohlanganisiwe uBopanna, i-duo yamaNdiya engakalwanga yehle ngo-6-7 (2) 2-6 kumuntu waseBrazil uLuisaStefani noRafael Mataos ekugcineni eRod Laver Arena.
"
sports,"India ubambe iqhaza elingenamgomo byBangladesh SAFF U-20 Women's C'ship Kwakuwumncintiswano esondelene kusukela ukuhwebelana kuvulwa, neNdiya edala amathuba amaningi naphezu kukaZamcolo wethrafikhi phakathi.
"
sports,"Lionel Messi ukhululeke imisebenzi ethile ekuhambeni: Umqeqeshi PSG Christophe Galtier PSG idinga Messi neBayern Munich beze Feb. 14 emlenzeni wokuqala womdlalo wabo we-round-of-16 ku-Champions League.
"
sports,"India vs Australia: UPeter Handscomb ubiza ukubamba kwakhe okumangalisayo ukuxosha uShreyas Iyer ""isikhohliso esiphelele"" U Handscomb waziwa njengomunye wabadlali abahamba phambili be-bat pad e-Australia. Ngaphambi kokuba iBorder Gavaskar Trophy iqale u handscomb wathenga wonke umshuwalense wokuzivikela owenzelwe ababamba i-baseball base bendiza eNdiya.
"
sports,"USania Mirza, uRohan Bopanna we-Australian Open Mixed Doubles Final: nini futhi kuphi ukubukela ithelevishini bukhoma, ukusakaza bukhoma uSania Mirza noRohan Bopanna bazobe bencintisana kwi-Australian Open 2023 Mixed doubles final.
"
sports,"""Okwamanje, ushayela oqondile kwakungeyona into engiyithandayo!."" USachin Tendulkar ukhumbula isehlakalo esibandakanya i-Twitter ka-RP Singh Tendulkar njengempendulo engxoxweni phakathi kuka-Akash Chopra no-RP Singh ngenkathi ephawula ngomdlalo we-SA20 phakathi kweGoli Super Kings ne-Pretoria Capitals.
"
sports,"I-IND vs AUS: URashwin uba yi-Indian wesibili kuphela ngemuva kokuthi u-Anil Kumble akhiphe ama-wicket angama-450 noma ngaphezulu ama-Test i-Australia ilahlekelwe ngama-177. Ngesikhathi sekhefu letiye, izivakashi zehle zaba yi-174-8.
"
sports,"I-FIFA World Cup 2030: ISaudi Arabia kubikwa ukuthi inikeze izindleko zaseGrisi naseGibhithe ngesiphakamiso esihlangene esivumelwaneni ISaudi Arabia kubikwa ukuthi inikeze ukukhokhela izindleko zokwakha zezinkundla iGrisi neGibhithe ezingadinga ukusingatha imidlalo, kepha isimo sokuthi amaphesenti angama-75 omcimbi aphethwe yisizwe saseGulf.
"
sports,"Mooney, uHealingy washaya amashumi amahlanu engashaywanga njengoba i-Australia ishaya i-SL ngamakhilikithi ayi-10 ukufinyelela kuma-wicket angu-10 ukufinyelela kuma-wicket angu-8 ku-Women's T20WC semis Medium Pacer uMegan Schutt (4/24) ubuyile nge-wicket haul njengoba i-Australia ikhipha isibonisi sokuphosa okufanele ivimbele i-Sri Lanka ku-222 ku-8 ngemuva kokukhetha ukuphosa.
"
sports,"UReca Ghosh ungumdlali we-ICC 'Eziyigugu Kakhulu' ye-Women's T20 World Cup Players Four evela e-Australia, owaphakamisa leli qembu okwesikhathi sesithupha edlula irekhodi, umuntu kwi-XI.
"
sports,"IFord ebuyela kuFormula One ngonyaka we-2026 IFord kulindeleke ukuthi ibambisene neRed Bull Powertrains, inkampani esungulwe ukwakha izinjini zesikhathi esizayo zombili iRed Bull neqembu lodade i-AlphaTauri.
"
sports,"Kukholwe noma ungakukholwa: UDavid Warner angahle abhekane nesandla sokudla ngokumelene nama-spinners, ngokusho kweFox Sports Irekhodi lomvuli wase-Australia eNdiya, uFox uthe, lifunda kanzima - ""isilinganiso esingu-24.25 kuma-innings angu-16 (ama-Test ayisishiyagalombili ochungechungeni lwango-2013 no-2017).Unama-runs amathathu ngama-centuries ane score ephakeme ka-71. ""
"
sports,"Ngesikhathi Ulele: ULewandowski ushaya iBarcelona, Izinkanyezi zeReus eDortmund, U-Di Maria ukhanya ekunqobeni kukaJuventus URobert Lewandowski uthola amaphuzu eNou Camp okokuqala ngqa kusukela ngo-Okthoba. I-Borussia Dortmund yadlulela ezingeni eliphakeme kumholi weBundesliga iBayern Munich. UJuventus wathuthela endaweni yokugcina yokulungiselela e-Europe ngokuwina kwe-2-0 eSpezi.
"
sports,"'Wow ngidinga umuntu ongangifundisa lokho': UPeter Handscomb ukhumbula ingxoxo no-Ajinkya Rahane ngokuphikisana ne-spin eNdiya Ngesikhathi se-IPL ngo-2016, u handscomb wabelane ngegumbi lokugqoka noRahane. Bobabili babe nengxoxo lapho amaNdiya ekhuluma ngokuthi angasebenzisa kanjani izinyawo nesihhoqho uvule uhlangothi lomlenze ngenkathi edlala ama-spinners.
"
sports,"IND vs AUS: I-Nagpur pitch ""yakha"" us: U- handscomb Ravindra Jadeja (5/47) no-Ravichandran Ashwin (3/42) bahlanganyela ama-wicket ayisishiyagalombili phakathi kwabo njengoba i-Australia ikhishwa ngama-runs angu-178 kwi-innings yokuqala. Abanye babo badlala ama-runs amaningi ase-Australia bengakabi nawo.
"
sports,"'Sakreen nahi, screen hota hai': Buka uShooaib Akhtar exoxa noKamran Akmal kwi-TV bukhoma UShooaib Akhtar, owayekhuluma nomphathi wohlelo lwe-ARY News ePakistan, wadumisa kuqala u-Akbar. uthe, ""Kimi unqobile umdlalo wethu...kumele alalele lokhu...udlale kahle iPakistan. ""
"
sports,"Izimangalo zePremier League ezibhekiswe kuManchester City, zachazwa iManchester City ithi ayenzi lutho olubi futhi yazithi ""iyamangala"" ekusakazweni kwalokho okubizwa ngokuthi ""ukwephulwa komthetho.""Isitatimende sePremier League siphakamisa ukuthi incwadi yayo yomthetho ejulile ibuka leli cala ngokuhluke kakhulu.
"
sports,"U-R Ashwin wethula ukuzingela kwe-pacifier bowler ukusiza iTamil Nadu ukuxhasa ikhilikithi yayo yebhola elibomvu Uhlelo lokuzingela abadlali abanezifiso zokuthola ithalente elisha ezifundeni ngemuva kwemiphumela emibi e-Ranji Trophy.
"
sports,"Uyaxolisa ngokuqhuma kokholo kodwa uShubman Gill ukhumbuza omunye wezinsizwa uRoger FedererRahul Dravid noRohit Sharma kumele bakhethe uShubman Gill ngaphezu kukaKL Rahul kwiGavar-Border Trophy. Uma bekungabaza, kudingeka bakhumbule ukuthi uNaren Tamhane uthe lapho ikomidi lokukhetha libhekene nenkinga ngoSachin Tendulkar oneminyaka engu-16. ""Bantfists, uSachin akalokothi ehluleka,"" esho.
"
sports,"UHarbhajan Singh: 'Hhayi ngamakhono, kodwa ngokwengqondo, leli yiqembu lekhilikithi elibuthakathaka kakhulu e-Australia' Esinye sezinkanyezi zokunqoba kwe-India ku-2001 ngokumelene ne-Australia, uHarbhajan Singh, i-off-spinner, wayehlala enza kahle uma edlala nabaphikisi abaphambili.
"
sports,"Amalungu e-MCC aphika isimangalo sokuthi uMengameli uStephen Fry wenza amahlaya obulili nobandlululo ngesikhathi bedla isidlo sakusihlwa eNkosini Amanye amalungu e-MCC, ababekhona ngesikhathi bedla isidlo, atshele izinhlangano zabezindaba ukuthi ihlaya lokuziphatha okubi lalizwiwe kabi
"
sports,"Ngangihlale ngiyindoda yesandla sokunene sikaMS Dhoni: uVirat Kohli MS Dhoni wangithatha ngaphansi kwamaphiko akhe, futhi kusukela ngo-2012 wangilungiselela ukuba ngibe ukaputeni olandelayo, kusho uKholi.
"
sports,"ENG vs NZ: Umqeqeshi waseKiwi uvikela ukukhethwa kukaScott Kuggeleijn osolwengekileyo okudlwengulwa ngo-2015, futhi ubuyela eBlackcaps ngaphandle kukaTrent Boult noKyle Jamieson. Lesi senzo siqubule ingxabano yokuthi ngabe lo mdlali oneminyaka engu-31 ubudala kufanele avunyelwe ukuba abuyele kwi-Kiwi setup.
"
sports,"IBangladesh ibeka kabusha uHathurusingha njengomqeqeshi oyinhloko u-Hathuru Singha, 54, phambilini wayeqeqesha iBangladesh kusuka ku-2014-2017, okubaholela ekunqobeni kwabo kokuqala kosuku ngamazwe ngokunqoba iPakistan, i-India ne-South Africa ngenkathi befinyelela nakwi-quarter-final ye-2015 World Cup.
"
